1 ,2024-10-04-08:34:01, python3 --version
2 ,2024-10-04-08:34:08, python --version]
3 ,2024-10-04-08:34:21, python version
4 ,2024-10-04-08:34:25, python -h
5 ,2024-10-04-08:34:48, python3
6 ,2024-10-08-15:20:52, cd W02-Practice
7 ,2024-10-08-15:21:01, cd code
8 ,2024-10-08-15:21:16, touch commands_analysis.py
9 ,2024-10-08-15:21:29, nano ./code/commands_analysis.py
10 ,2024-10-08-15:21:54, nano commands_analysis.py
11 ,2024-10-08-15:24:26, python3 commands_analysis.py
12 ,2024-10-08-15:25:33, nano commands_analysis.py
13 ,2024-10-08-15:27:11, python3 commands_analysis.py
14 ,2024-10-08-15:28:19, nano commands_analysis.py
15 ,2024-10-08-15:30:19, nano commands_analysis.py
16 ,2024-10-08-15:37:06, python3 commands_analysis.py
17 ,2024-10-08-15:37:19, nano commands_analysis.py
18 ,2024-10-08-15:38:14, python3 commands_analysis.py
19 ,2024-10-08-15:38:26, nano commands_analysis.py
20 ,2024-10-08-15:38:56, python3 commands_analysis.py
21 ,2024-10-08-15:39:27, nano commands_analysis.py
22 ,2024-10-08-15:44:45, python3 commands_analysis.py
23 ,2024-10-08-15:48:51, nano commands_analysis.py
24 ,2024-10-08-15:50:06, python3 commands_analysis.py
25 ,2024-10-08-15:51:41, nano commands_analysis.py
26 ,2024-10-08-15:52:10, python3 commands_analysis.py
27 ,2024-10-08-15:52:56, nano commands_analysis.py
28 ,2024-10-08-15:53:18, python3 commands_analysis.py
29 ,2024-10-08-15:54:05, print-history -> ../data/bash_history.csv
